game_id,date,away_team,home_team,park,away_runs,home_runs,innings,day_night,temp,wind_dir,wind_speed,sky,precip
BOS202505040,2025/05/04,MIN,BOS,BOS07,5,4,9,day,72,tocf,3,cloudy,none
BOS202505060,2025/05/06,TEX,BOS,BOS07,6,1,9,night,60,tolf,3,overcast,rain
BOS202505070,2025/05/07,TEX,BOS,BOS07,4,6,9,night,71,tocf,4,cloudy,none
BOS202505080,2025/05/08,TEX,BOS,BOS07,0,5,9,day,73,tocf,8,cloudy,none
BOS202505160,2025/05/16,ATL,BOS,BOS07,4,2,9,night,76,tolf,4,sunny,none
BOS202505170,2025/05/17,ATL,BOS,BOS07,6,7,9,night,74,tolf,5,cloudy,none
BOS202505180,2025/05/18,ATL,BOS,BOS07,10,4,9,day,68,fromrf,9,cloudy,none
BOS202505190,2025/05/19,NYN,BOS,BOS07,1,3,9,night,55,ltor,15,cloudy,none
BOS202505200,2025/05/20,NYN,BOS,BOS07,0,2,9,night,52,fromcf,3,cloudy,none
BOS202505210,2025/05/21,NYN,BOS,BOS07,5,1,9,night,52,fromrf,3,overcast,none
BOS202505230,2025/05/23,BAL,BOS,BOS07,5,19,9,day,55,ltor,9,cloudy,none
BOS202505241,2025/05/24,BAL,BOS,BOS07,5,6,10,day,59,fromlf,4,cloudy,none
BOS202505242,2025/05/24,BAL,BOS,BOS07,2,1,9,night,60,unknown,10,cloudy,none
BOS202505250,2025/05/25,BAL,BOS,BOS07,5,1,9,day,59,ltor,6,cloudy,none
BOS202506020,2025/06/02,ANA,BOS,BOS07,7,6,9,night,70,torf,3,cloudy,none
BOS202506030,2025/06/03,ANA,BOS,BOS07,4,3,10,night,71,rtol,3,sunny,none
BOS202506040,2025/06/04,ANA,BOS,BOS07,9,11,9,day,84,torf,10,cloudy,none
BOS202506090,2025/06/09,TBA,BOS,BOS07,10,8,11,night,61,fromrf,4,overcast,none
BOS202506100,2025/06/10,TBA,BOS,BOS07,1,3,9,night,59,tocf,2,overcast,none
BOS202506110,2025/06/11,TBA,BOS,BOS07,3,4,9,night,80,torf,3,cloudy,none
BOS202506130,2025/06/13,NYA,BOS,BOS07,1,2,10,night,65,fromrf,5,sunny,none
BOS202506140,2025/06/14,NYA,BOS,BOS07,3,4,9,night,61,unknown,4,cloudy,none
BOS202506150,2025/06/15,NYA,BOS,BOS07,0,2,9,day,64,fromrf,3,cloudy,none
BOS202506270,2025/06/27,TOR,BOS,BOS07,9,0,9,night,71,rtol,11,cloudy,none
BOS202506280,2025/06/28,TOR,BOS,BOS07,1,15,9,day,70,unknown,4,overcast,none
BOS202506290,2025/06/29,TOR,BOS,BOS07,5,3,9,day,85,fromlf,3,sunny,none
BOS202506300,2025/06/30,CIN,BOS,BOS07,6,13,9,night,82,tolf,5,sunny,none
BOS202507010,2025/07/01,CIN,BOS,BOS07,3,5,9,day,84,tocf,4,cloudy,none
BOS202507020,2025/07/02,CIN,BOS,BOS07,8,4,9,night,82,tolf,8,cloudy,none
BOS202507070,2025/07/07,COL,BOS,BOS07,3,9,9,night,83,tolf,7,cloudy,none
BOS202507080,2025/07/08,COL,BOS,BOS07,2,10,9,night,90,ltor,5,cloudy,none
BOS202507090,2025/07/09,COL,BOS,BOS07,2,10,9,night,72,fromrf,5,cloudy,none
BOS202507100,2025/07/10,TBA,BOS,BOS07,3,4,9,night,69,fromrf,5,overcast,none
BOS202507110,2025/07/11,TBA,BOS,BOS07,4,5,9,night,78,fromrf,4,cloudy,none
BOS202507120,2025/07/12,TBA,BOS,BOS07,0,1,9,day,80,tocf,4,cloudy,none
BOS202507130,2025/07/13,TBA,BOS,BOS07,1,4,9,day,77,rtol,3,sunny,none
BOS202507250,2025/07/25,LAN,BOS,BOS07,5,2,9,night,86,ltor,3,cloudy,none
BOS202507260,2025/07/26,LAN,BOS,BOS07,2,4,9,night,78,rtol,4,cloudy,none
BOS202507270,2025/07/27,LAN,BOS,BOS07,3,4,9,day,72,tolf,4,cloudy,none
BOS202508010,2025/08/01,HOU,BOS,BOS07,1,2,10,night,72,fromrf,3,sunny,none
BOS202508020,2025/08/02,HOU,BOS,BOS07,3,7,9,day,73,fromrf,7,sunny,none
BOS202508030,2025/08/03,HOU,BOS,BOS07,1,6,9,day,80,unknown,3,sunny,none
BOS202508040,2025/08/04,KCA,BOS,BOS07,5,8,9,night,82,tolf,4,sunny,none
BOS202508050,2025/08/05,KCA,BOS,BOS07,2,6,9,night,70,fromrf,6,cloudy,none
BOS202508060,2025/08/06,KCA,BOS,BOS07,7,3,9,night,72,ltor,4,sunny,none
BOS202508150,2025/08/15,MIA,BOS,BOS07,1,2,9,night,74,fromrf,5,sunny,none
BOS202508160,2025/08/16,MIA,BOS,BOS07,5,7,9,day,83,rtol,6,sunny,none
BOS202508170,2025/08/17,MIA,BOS,BOS07,5,3,9,day,86,tocf,3,cloudy,none
BOS202508180,2025/08/18,BAL,BOS,BOS07,6,3,9,night,66,rtol,3,cloudy,none
BOS202508190,2025/08/19,BAL,BOS,BOS07,4,3,11,night,69,rtol,6,cloudy,none
BOS202508290,2025/08/29,PIT,BOS,BOS07,4,2,9,night,67,fromlf,4,cloudy,none
BOS202508300,2025/08/30,PIT,BOS,BOS07,10,3,9,day,75,torf,8,sunny,none
BOS202508310,2025/08/31,PIT,BOS,BOS07,2,5,9,day,71,fromcf,3,sunny,none
BOS202509010,2025/09/01,CLE,BOS,BOS07,4,6,9,day,72,fromrf,3,cloudy,none
BOS202509020,2025/09/02,CLE,BOS,BOS07,7,11,9,night,74,fromrf,8,cloudy,none
BOS202509030,2025/09/03,CLE,BOS,BOS07,8,1,9,night,75,rtol,3,sunny,none
BOS202509120,2025/09/12,NYA,BOS,BOS07,4,1,9,night,67,fromrf,4,sunny,none
BOS202509130,2025/09/13,NYA,BOS,BOS07,5,3,9,day,75,rtol,4,cloudy,none
BOS202509140,2025/09/14,NYA,BOS,BOS07,4,6,9,night,69,fromrf,3,sunny,none
BOS202509160,2025/09/16,ATH,BOS,BOS07,2,1,9,night,69,fromcf,3,cloudy,none
BOS202509170,2025/09/17,ATH,BOS,BOS07,4,5,10,night,66,fromrf,2,cloudy,none
BOS202509180,2025/09/18,ATH,BOS,BOS07,5,3,9,day,72,fromcf,1,cloudy,none
BOS202509260,2025/09/26,DET,BOS,BOS07,3,4,9,night,76,torf,5,sunny,none
BOS202509270,2025/09/27,DET,BOS,BOS07,2,1,9,day,75,fromrf,5,cloudy,none
BOS202509280,2025/09/28,DET,BOS,BOS07,3,4,9,day,82,torf,5,sunny,none
CHA202503270,2025/03/27,ANA,CHA,CHI12,1,8,9,day,54,fromrf,11,cloudy,none
CHA202503290,2025/03/29,ANA,CHA,CHI12,1,0,9,day,67,fromrf,14,cloudy,none
CHA202503300,2025/03/30,ANA,CHA,CHI12,3,2,9,day,76,rtol,7,cloudy,none
CHA202503310,2025/03/31,MIN,CHA,CHI12,0,9,9,day,39,tocf,12,cloudy,none
CHA202504010,2025/04/01,MIN,CHA,CHI12,8,3,9,night,42,fromlf,14,cloudy,none
CHA202504020,2025/04/02,MIN,CHA,CHI12,6,1,9,day,61,fromcf,11,cloudy,none
CHA202504110,2025/04/11,BOS,CHA,CHI12,1,11,9,night,48,ltor,6,sunny,none
CHA202504120,2025/04/12,BOS,CHA,CHI12,2,3,9,day,57,fromlf,8,sunny,none
CHA202504130,2025/04/13,BOS,CHA,CHI12,3,1,9,day,63,fromrf,7,cloudy,none
CHA202504150,2025/04/15,ATH,CHA,CHI12,12,3,9,night,54,tocf,12,cloudy,none
CHA202504160,2025/04/16,ATH,CHA,CHI12,3,1,9,night,42,fromlf,10,cloudy,none
CHA202504170,2025/04/17,ATH,CHA,CHI12,8,0,9,day,64,tolf,16,cloudy,none
CHA202504290,2025/04/29,MIL,CHA,CHI12,7,2,9,night,63,torf,8,cloudy,none
CHA202504300,2025/04/30,MIL,CHA,CHI12,6,4,9,night,54,ltor,3,cloudy,none
CHA202505010,2025/05/01,MIL,CHA,CHI12,0,8,9,day,67,tolf,18,overcast,none
CHA202505020,2025/05/02,HOU,CHA,CHI12,3,7,9,night,49,fromlf,10,cloudy,none
CHA202505030,2025/05/03,HOU,CHA,CHI12,8,3,9,day,50,torf,18,cloudy,none
CHA202505040,2025/05/04,HOU,CHA,CHI12,4,5,7,day,52,torf,8,cloudy,none
CHA202505090,2025/05/09,MIA,CHA,CHI12,2,6,9,night,58,ltor,6,sunny,none
CHA202505100,2025/05/10,MIA,CHA,CHI12,3,1,9,night,55,torf,16,sunny,none
CHA202505110,2025/05/11,MIA,CHA,CHI12,2,4,9,day,64,ltor,5,sunny,none
CHA202505190,2025/05/19,SEA,CHA,CHI12,5,1,9,night,49,ltor,14,cloudy,none
CHA202505200,2025/05/20,SEA,CHA,CHI12,0,1,9,night,54,ltor,16,overcast,drizzle
CHA202505210,2025/05/21,SEA,CHA,CHI12,6,5,9,day,51,torf,11,overcast,none
CHA202505230,2025/05/23,TEX,CHA,CHI12,1,4,9,night,55,fromlf,9,cloudy,none
CHA202505240,2025/05/24,TEX,CHA,CHI12,5,10,9,day,60,fromlf,5,sunny,none
CHA202505250,2025/05/25,TEX,CHA,CHI12,5,4,9,day,58,fromlf,7,cloudy,none
CHA202506020,2025/06/02,DET,CHA,CHI12,13,1,9,night,84,fromrf,9,cloudy,none
CHA202506030,2025/06/03,DET,CHA,CHI12,1,8,9,night,84,tolf,16,cloudy,none
CHA202506040,2025/06/04,DET,CHA,CHI12,5,4,9,night,59,ltor,6,cloudy,none
CHA202506050,2025/06/05,DET,CHA,CHI12,2,3,10,day,65,ltor,6,cloudy,none
CHA202506060,2025/06/06,KCA,CHA,CHI12,2,7,9,night,67,torf,11,cloudy,none
CHA202506070,2025/06/07,KCA,CHA,CHI12,1,4,9,day,72,fromlf,9,cloudy,none
CHA202506080,2025/06/08,KCA,CHA,CHI12,7,5,9,day,78,fromrf,4,cloudy,none
CHA202506170,2025/06/17,SLN,CHA,CHI12,12,2,9,night,85,rtol,10,cloudy,none
CHA202506191,2025/06/19,SLN,CHA,CHI12,5,4,9,day,76,torf,6,cloudy,none
CHA202506192,2025/06/19,SLN,CHA,CHI12,8,6,10,day,79,ltor,6,cloudy,none
CHA202506230,2025/06/23,ARI,CHA,CHI12,10,0,9,night,93,rtol,6,sunny,none
CHA202506240,2025/06/24,ARI,CHA,CHI12,4,1,9,night,79,fromlf,8,cloudy,none
CHA202506250,2025/06/25,ARI,CHA,CHI12,3,7,9,day,78,torf,4,cloudy,none
CHA202506270,2025/06/27,SFN,CHA,CHI12,3,1,9,night,87,tolf,13,cloudy,none
CHA202506280,2025/06/28,SFN,CHA,CHI12,0,1,9,day,81,fromlf,10,sunny,none
CHA202506290,2025/06/29,SFN,CHA,CHI12,2,5,9,day,89,fromcf,4,cloudy,none
CHA202507070,2025/07/07,TOR,CHA,CHI12,8,4,9,night,75,ltor,8,sunny,none
CHA202507080,2025/07/08,TOR,CHA,CHI12,6,1,7,night,77,rtol,2,cloudy,none
CHA202507090,2025/07/09,TOR,CHA,CHI12,1,2,9,day,80,ltor,10,cloudy,none
CHA202507111,2025/07/11,CLE,CHA,CHI12,4,2,9,day,84,rtol,7,cloudy,none
CHA202507112,2025/07/11,CLE,CHA,CHI12,4,5,11,night,85,rtol,8,cloudy,none
CHA202507120,2025/07/12,CLE,CHA,CHI12,6,2,9,day,83,tolf,9,cloudy,none
CHA202507130,2025/07/13,CLE,CHA,CHI12,6,5,10,day,83,rtol,2,cloudy,none
CHA202507250,2025/07/25,CHN,CHA,CHI12,5,12,9,night,78,torf,7,cloudy,none
CHA202507260,2025/07/26,CHN,CHA,CHI12,6,1,9,night,81,fromrf,7,overcast,none
CHA202507270,2025/07/27,CHN,CHA,CHI12,5,4,9,day,85,fromlf,3,cloudy,none
CHA202507280,2025/07/28,PHI,CHA,CHI12,2,6,9,night,87,ltor,3,cloudy,none
CHA202507290,2025/07/29,PHI,CHA,CHI12,6,3,9,night,86,fromcf,7,cloudy,none
CHA202507300,2025/07/30,PHI,CHA,CHI12,3,9,9,day,73,torf,13,overcast,none
CHA202508080,2025/08/08,CLE,CHA,CHI12,9,5,9,night,89,fromrf,10,cloudy,none
CHA202508090,2025/08/09,CLE,CHA,CHI12,3,1,9,night,90,tolf,15,cloudy,none
CHA202508100,2025/08/10,CLE,CHA,CHI12,4,6,9,day,88,tolf,15,cloudy,none
CHA202508110,2025/08/11,DET,CHA,CHI12,2,1,9,night,88,fromrf,6,cloudy,none
CHA202508120,2025/08/12,DET,CHA,CHI12,6,9,9,night,73,rtol,7,overcast,none
CHA202508130,2025/08/13,DET,CHA,CHI12,1,0,9,day,79,ltor,8,sunny,none
CHA202508220,2025/08/22,MIN,CHA,CHI12,9,7,9,night,78,fromcf,9,cloudy,none
CHA202508230,2025/08/23,MIN,CHA,CHI12,3,7,9,night,79,tocf,15,cloudy,none
CHA202508240,2025/08/24,MIN,CHA,CHI12,0,8,9,day,72,tolf,13,cloudy,none
CHA202508250,2025/08/25,KCA,CHA,CHI12,0,7,9,night,68,tocf,9,cloudy,none
CHA202508260,2025/08/26,KCA,CHA,CHI12,5,4,9,night,72,torf,8,cloudy,none
CHA202508270,2025/08/27,KCA,CHA,CHI12,12,1,9,night,72,tolf,9,cloudy,none
CHA202508280,2025/08/28,NYA,CHA,CHI12,10,4,9,night,69,torf,3,cloudy,none
CHA202508290,2025/08/29,NYA,CHA,CHI12,10,2,9,night,66,fromlf,9,cloudy,none
CHA202508300,2025/08/30,NYA,CHA,CHI12,5,3,11,night,71,ltor,9,cloudy,none
CHA202508310,2025/08/31,NYA,CHA,CHI12,2,3,9,day,75,fromlf,2,cloudy,none
CHA202509090,2025/09/09,TBA,CHA,CHI12,5,4,9,night,71,rtol,6,cloudy,none
CHA202509100,2025/09/10,TBA,CHA,CHI12,5,6,9,night,75,fromlf,9,cloudy,none
CHA202509110,2025/09/11,TBA,CHA,CHI12,1,5,9,day,74,ltor,9,sunny,none
CHA202509150,2025/09/15,BAL,CHA,CHI12,4,1,9,night,77,ltor,9,sunny,none
CHA202509160,2025/09/16,BAL,CHA,CHI12,8,7,9,night,76,torf,8,sunny,none
CHA202509170,2025/09/17,BAL,CHA,CHI12,3,1,9,day,77,ltor,7,sunny,none
CHA202509190,2025/09/19,SDN,CHA,CHI12,3,4,9,night,78,fromcf,5,cloudy,none
CHA202509200,2025/09/20,SDN,CHA,CHI12,7,3,9,night,73,unknown,6,overcast,drizzle
CHA202509210,2025/09/21,SDN,CHA,CHI12,3,2,9,day,78,rtol,8,cloudy,none
CLE202504080,2025/04/08,CHA,CLE,CLE08,0,1,9,day,35,fromlf,14,cloudy,none
CLE202504090,2025/04/09,CHA,CLE,CLE08,2,3,9,night,44,rtol,5,cloudy,none
CLE202504100,2025/04/10,CHA,CLE,CLE08,1,6,9,day,44,unknown,5,cloudy,none
CLE202504110,2025/04/11,KCA,CLE,CLE08,0,7,9,night,42,fromcf,6,cloudy,none
CLE202504120,2025/04/12,KCA,CLE,CLE08,3,6,9,night,46,fromlf,5,sunny,none
CLE202504130,2025/04/13,KCA,CLE,CLE08,4,2,9,day,57,fromlf,7,cloudy,none
CLE202504210,2025/04/21,NYA,CLE,CLE08,4,6,9,night,68,torf,17,cloudy,none
CLE202504220,2025/04/22,NYA,CLE,CLE08,2,3,9,night,56,fromcf,7,sunny,none
CLE202504230,2025/04/23,NYA,CLE,CLE08,5,1,9,day,71,torf,4,sunny,none
CLE202504261,2025/04/26,BOS,CLE,CLE08,4,5,9,day,47,fromlf,13,cloudy,none
CLE202504262,2025/04/26,BOS,CLE,CLE08,7,3,9,night,48,fromcf,13,overcast,none
CLE202504270,2025/04/27,BOS,CLE,CLE08,13,3,9,day,54,fromlf,8,sunny,none
CLE202504280,2025/04/28,MIN,CLE,CLE08,11,1,9,night,71,tocf,8,sunny,none
CLE202504290,2025/04/29,MIN,CLE,CLE08,1,2,9,night,65,torf,19,overcast,none
CLE202504300,2025/04/30,MIN,CLE,CLE08,2,4,9,night,49,fromcf,9,cloudy,none
CLE202505010,2025/05/01,MIN,CLE,CLE08,3,4,10,day,78,tolf,15,cloudy,none
CLE202505090,2025/05/09,PHI,CLE,CLE08,0,6,9,night,56,ltor,6,sunny,none
CLE202505100,2025/05/10,PHI,CLE,CLE08,7,1,9,night,72,fromlf,3,sunny,none
CLE202505110,2025/05/11,PHI,CLE,CLE08,3,0,9,night,61,fromcf,8,sunny,none
CLE202505120,2025/05/12,MIL,CLE,CLE08,0,5,9,night,71,fromcf,13,cloudy,none
CLE202505130,2025/05/13,MIL,CLE,CLE08,0,2,9,night,71,tolf,10,overcast,none
CLE202505140,2025/05/14,MIL,CLE,CLE08,9,5,9,day,75,ltor,8,cloudy,none
CLE202505260,2025/05/26,LAN,CLE,CLE08,7,2,9,night,63,fromcf,6,cloudy,none
CLE202505270,2025/05/27,LAN,CLE,CLE08,9,5,9,night,68,tolf,11,cloudy,none
CLE202505280,2025/05/28,LAN,CLE,CLE08,4,7,9,day,59,ltor,8,overcast,none
CLE202505300,2025/05/30,ANA,CLE,CLE08,4,1,9,night,66,ltor,6,cloudy,none
CLE202505310,2025/05/31,ANA,CLE,CLE08,5,7,9,day,55,fromlf,16,cloudy,none
CLE202506010,2025/06/01,ANA,CLE,CLE08,2,4,9,day,58,fromlf,10,cloudy,none
CLE202506060,2025/06/06,HOU,CLE,CLE08,4,2,9,night,66,fromcf,7,overcast,none
CLE202506070,2025/06/07,HOU,CLE,CLE08,5,3,10,day,68,torf,3,cloudy,none
CLE202506080,2025/06/08,HOU,CLE,CLE08,2,4,9,day,69,tolf,8,cloudy,none
CLE202506090,2025/06/09,CIN,CLE,CLE08,7,4,9,night,71,torf,10,cloudy,none
CLE202506100,2025/06/10,CIN,CLE,CLE08,1,0,9,night,72,ltor,7,cloudy,none
CLE202506110,2025/06/11,CIN,CLE,CLE08,2,11,9,day,77,ltor,9,sunny,none
CLE202506240,2025/06/24,TOR,CLE,CLE08,10,6,9,night,90,ltor,6,cloudy,none
CLE202506250,2025/06/25,TOR,CLE,CLE08,4,5,10,night,82,fromcf,7,cloudy,none
CLE202506260,2025/06/26,TOR,CLE,CLE08,6,0,9,day,85,fromrf,6,cloudy,none
CLE202506270,2025/06/27,SLN,CLE,CLE08,5,0,9,night,87,tocf,9,cloudy,none
CLE202506280,2025/06/28,SLN,CLE,CLE08,9,6,9,day,82,fromlf,8,cloudy,none
CLE202506290,2025/06/29,SLN,CLE,CLE08,7,0,9,day,82,fromcf,8,sunny,none
CLE202507040,2025/07/04,DET,CLE,CLE08,2,1,9,night,85,fromcf,3,sunny,none
CLE202507050,2025/07/05,DET,CLE,CLE08,1,0,9,night,89,tocf,3,sunny,none
CLE202507060,2025/07/06,DET,CLE,CLE08,7,2,10,day,91,torf,9,cloudy,none
CLE202507180,2025/07/18,ATH,CLE,CLE08,6,8,9,night,74,fromrf,8,sunny,none
CLE202507190,2025/07/19,ATH,CLE,CLE08,8,2,9,night,80,fromcf,8,overcast,none
CLE202507200,2025/07/20,ATH,CLE,CLE08,2,8,9,day,78,fromlf,12,cloudy,none
CLE202507210,2025/07/21,BAL,CLE,CLE08,5,10,9,night,75,fromrf,9,sunny,none
CLE202507220,2025/07/22,BAL,CLE,CLE08,3,6,9,night,76,rtol,15,cloudy,none
CLE202507230,2025/07/23,BAL,CLE,CLE08,2,3,9,night,82,fromcf,6,sunny,none
CLE202507240,2025/07/24,BAL,CLE,CLE08,4,3,9,day,88,torf,8,cloudy,none
CLE202507280,2025/07/28,COL,CLE,CLE08,8,6,9,night,77,fromrf,3,cloudy,none
CLE202507290,2025/07/29,COL,CLE,CLE08,4,10,9,night,84,unknown,1,cloudy,none
CLE202507300,2025/07/30,COL,CLE,CLE08,0,5,9,night,83,fromcf,8,cloudy,none
CLE202508010,2025/08/01,MIN,CLE,CLE08,2,3,10,night,71,fromrf,13,cloudy,none
CLE202508020,2025/08/02,MIN,CLE,CLE08,4,5,9,day,74,fromrf,13,cloudy,none
CLE202508030,2025/08/03,MIN,CLE,CLE08,5,4,9,day,77,fromcf,10,sunny,none
CLE202508120,2025/08/12,MIA,CLE,CLE08,3,4,9,night,86,torf,6,cloudy,none
CLE202508130,2025/08/13,MIA,CLE,CLE08,13,4,9,night,80,fromlf,3,sunny,none
CLE202508140,2025/08/14,MIA,CLE,CLE08,4,9,9,night,80,fromcf,7,sunny,none
CLE202508150,2025/08/15,ATL,CLE,CLE08,2,0,9,night,82,fromrf,6,sunny,none
CLE202508160,2025/08/16,ATL,CLE,CLE08,10,1,9,night,84,fromrf,7,cloudy,none
CLE202508170,2025/08/17,ATL,CLE,CLE08,5,4,9,day,79,fromlf,10,cloudy,none
CLE202508250,2025/08/25,TBA,CLE,CLE08,9,0,9,night,67,fromlf,12,cloudy,none
CLE202508260,2025/08/26,TBA,CLE,CLE08,0,3,9,night,66,fromlf,10,sunny,none
CLE202508270,2025/08/27,TBA,CLE,CLE08,3,4,10,day,68,fromlf,10,cloudy,none
CLE202508290,2025/08/29,SEA,CLE,CLE08,4,5,9,night,63,tolf,7,cloudy,none
CLE202508300,2025/08/30,SEA,CLE,CLE08,3,4,9,night,65,fromcf,6,sunny,none
CLE202508310,2025/08/31,SEA,CLE,CLE08,4,2,9,day,70,fromrf,7,sunny,none
CLE202509080,2025/09/08,KCA,CLE,CLE08,2,10,9,night,66,fromcf,9,sunny,none
CLE202509090,2025/09/09,KCA,CLE,CLE08,0,2,9,night,71,fromrf,5,sunny,none
CLE202509100,2025/09/10,KCA,CLE,CLE08,4,3,9,night,72,fromcf,7,sunny,none
CLE202509110,2025/09/11,KCA,CLE,CLE08,2,3,9,night,71,fromcf,5,sunny,none
CLE202509120,2025/09/12,CHA,CLE,CLE08,0,4,9,night,70,fromrf,5,sunny,none
CLE202509130,2025/09/13,CHA,CLE,CLE08,1,3,9,night,70,fromcf,5,cloudy,none
CLE202509140,2025/09/14,CHA,CLE,CLE08,2,3,9,day,76,fromcf,12,sunny,none
CLE202509230,2025/09/23,DET,CLE,CLE08,2,5,9,night,72,fromcf,2,sunny,none
CLE202509240,2025/09/24,DET,CLE,CLE08,1,5,9,night,69,rtol,5,cloudy,none
CLE202509250,2025/09/25,DET,CLE,CLE08,4,2,9,night,69,fromlf,7,sunny,none
CLE202509260,2025/09/26,TEX,CLE,CLE08,7,3,9,night,70,fromlf,2,sunny,none
CLE202509270,2025/09/27,TEX,CLE,CLE08,2,3,9,night,75,fromlf,2,sunny,none
CLE202509280,2025/09/28,TEX,CLE,CLE08,8,9,10,day,76,fromcf,7,sunny,none
DET202504040,2025/04/04,CHA,DET,DET05,4,7,9,day,50,ltor,8,sunny,none
DET202504050,2025/04/05,CHA,DET,DET05,2,7,9,day,46,tocf,6,cloudy,none
DET202504060,2025/04/06,CHA,DET,DET05,3,4,9,day,45,torf,7,cloudy,none
DET202504070,2025/04/07,NYA,DET,DET05,2,6,9,day,38,tolf,16,cloudy,none
DET202504080,2025/04/08,NYA,DET,DET05,0,5,9,day,34,tolf,10,sunny,none
DET202504090,2025/04/09,NYA,DET,DET05,4,3,9,day,42,fromrf,2,cloudy,none
DET202504170,2025/04/17,KCA,DET,DET05,1,6,9,night,60,fromcf,3,cloudy,none
DET202504180,2025/04/18,KCA,DET,DET05,3,7,9,night,79,fromrf,3,cloudy,none
DET202504190,2025/04/19,KCA,DET,DET05,1,3,9,day,62,tolf,13,cloudy,none
DET202504200,2025/04/20,KCA,DET,DET05,4,3,10,day,53,fromlf,7,sunny,none
DET202504210,2025/04/21,SDN,DET,DET05,4,6,9,night,63,tolf,16,sunny,none
DET202504220,2025/04/22,SDN,DET,DET05,2,0,9,night,65,rtol,2,sunny,none
DET202504230,2025/04/23,SDN,DET,DET05,0,6,9,day,73,fromrf,7,sunny,none
DET202504261,2025/04/26,BAL,DET,DET05,3,4,9,day,49,tocf,15,cloudy,none
DET202504262,2025/04/26,BAL,DET,DET05,2,6,9,night,54,tocf,15,cloudy,none
DET202504270,2025/04/27,BAL,DET,DET05,0,7,9,day,55,torf,5,sunny,none
DET202505090,2025/05/09,TEX,DET,DET05,1,2,9,night,63,torf,3,sunny,none
DET202505100,2025/05/10,TEX,DET,DET05,10,3,9,night,70,torf,8,sunny,none
DET202505110,2025/05/11,TEX,DET,DET05,6,1,9,day,63,fromlf,10,sunny,none
DET202505120,2025/05/12,BOS,DET,DET05,2,14,9,night,78,unknown,8,cloudy,none
DET202505130,2025/05/13,BOS,DET,DET05,9,10,11,night,67,fromlf,6,cloudy,none
DET202505140,2025/05/14,BOS,DET,DET05,5,6,9,night,75,fromlf,6,cloudy,none
DET202505220,2025/05/22,CLE,DET,DET05,7,0,9,night,54,tocf,6,cloudy,none
DET202505230,2025/05/23,CLE,DET,DET05,3,1,9,night,56,tolf,14,cloudy,none
DET202505240,2025/05/24,CLE,DET,DET05,7,5,10,night,63,tocf,7,cloudy,none
DET202505250,2025/05/25,CLE,DET,DET05,0,5,9,day,59,tocf,5,sunny,none
DET202505260,2025/05/26,SFN,DET,DET05,1,3,9,day,67,ltor,7,sunny,none
DET202505270,2025/05/27,SFN,DET,DET05,1,3,9,night,70,fromlf,14,cloudy,none
DET202505280,2025/05/28,SFN,DET,DET05,3,4,9,day,58,fromlf,7,cloudy,none
DET202506060,2025/06/06,CHN,DET,DET05,1,3,9,night,72,ltor,7,cloudy,none
DET202506070,2025/06/07,CHN,DET,DET05,6,1,9,day,77,ltor,9,sunny,none
DET202506080,2025/06/08,CHN,DET,DET05,0,4,9,day,71,fromlf,10,cloudy,none
DET202506130,2025/06/13,CIN,DET,DET05,5,11,9,night,68,fromlf,9,overcast,none
DET202506140,2025/06/14,CIN,DET,DET05,11,1,9,day,71,fromlf,10,cloudy,none
DET202506150,2025/06/15,CIN,DET,DET05,8,4,9,day,75,fromlf,9,sunny,none
DET202506170,2025/06/17,PIT,DET,DET05,3,7,9,night,83,fromrf,12,sunny,none
DET202506191,2025/06/19,PIT,DET,DET05,2,9,9,day,64,tocf,13,cloudy,none
DET202506192,2025/06/19,PIT,DET,DET05,8,4,10,night,71,tolf,9,sunny,none
DET202506240,2025/06/24,ATH,DET,DET05,4,11,9,night,84,tolf,5,cloudy,none
DET202506250,2025/06/25,ATH,DET,DET05,3,0,9,night,76,fromlf,7,cloudy,none
DET202506260,2025/06/26,ATH,DET,DET05,0,8,9,day,88,tocf,7,cloudy,none
DET202506270,2025/06/27,MIN,DET,DET05,4,1,9,night,84,fromrf,11,sunny,none
DET202506280,2025/06/28,MIN,DET,DET05,5,10,9,day,82,tolf,10,sunny,none
DET202506290,2025/06/29,MIN,DET,DET05,0,3,9,night,86,fromrf,8,sunny,none
DET202507070,2025/07/07,TBA,DET,DET05,1,5,9,night,74,fromlf,4,cloudy,none
DET202507080,2025/07/08,TBA,DET,DET05,2,4,9,night,83,fromrf,4,sunny,none
DET202507090,2025/07/09,TBA,DET,DET05,7,3,9,night,80,fromrf,7,cloudy,none
DET202507110,2025/07/11,SEA,DET,DET05,12,3,9,night,83,fromrf,7,cloudy,none
DET202507120,2025/07/12,SEA,DET,DET05,15,7,9,day,80,fromrf,13,cloudy,none
DET202507130,2025/07/13,SEA,DET,DET05,8,4,9,day,86,fromrf,6,sunny,none
DET202507240,2025/07/24,TOR,DET,DET05,11,4,9,night,95,tocf,8,cloudy,none
DET202507250,2025/07/25,TOR,DET,DET05,6,2,9,night,79,fromlf,6,cloudy,none
DET202507260,2025/07/26,TOR,DET,DET05,6,1,9,night,82,fromrf,10,overcast,none
DET202507270,2025/07/27,TOR,DET,DET05,4,10,9,day,88,tocf,2,sunny,none
DET202507280,2025/07/28,ARI,DET,DET05,1,5,9,night,81,unknown,5,cloudy,none
